DiversifyingPressureID,DiversifyingPressureSet,DiversifyingPressureType,Preferences,value,variable
HA_Li_divpressure_91,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.403328,phiA
HA_Li_divpressure_91,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.17895,phiC
HA_Li_divpressure_91,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.21879099999999999,phiG
HA_Li_divpressure_91,HA_Li_divpressure,Random,HA_prefs_Doud2016,-7240.31,LogLikelihood
HA_Caton_divpressure_15,HA_Caton_divpressure,Random,HA_prefs_Doud2016,2.08225,beta
HA_Caton_divpressure_15,HA_Caton_divpressure,Random,HA_prefs_Doud2016,4.14021,kappa
HA_Caton_divpressure_15,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.7122569999999999,omega
HA_Caton_divpressure_15,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.488646,omega2
HA_Caton_divpressure_15,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.403397,phiA
HA_Caton_divpressure_15,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.178948,phiC
HA_Caton_divpressure_15,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.218766,phiG
HA_Caton_divpressure_15,HA_Caton_divpressure,Random,HA_prefs_Doud2016,-7239.35,LogLikelihood
HA_Li_divpressure_None,HA_Li_divpressure,True,HA_prefs_Doud2016,2.03698,beta
HA_Li_divpressure_None,HA_Li_divpressure,True,HA_prefs_Doud2016,4.11395,kappa
HA_Li_divpressure_None,HA_Li_divpressure,True,HA_prefs_Doud2016,0.615024,omega
HA_Li_divpressure_None,HA_Li_divpressure,True,HA_prefs_Doud2016,0.758361,omega2
HA_Li_divpressure_None,HA_Li_divpressure,True,HA_prefs_Doud2016,0.40237399999999995,phiA
HA_Li_divpressure_None,HA_Li_divpressure,True,HA_prefs_Doud2016,0.178972,phiC
HA_Li_divpressure_None,HA_Li_divpressure,True,HA_prefs_Doud2016,0.219139,phiG
HA_Li_divpressure_None,HA_Li_divpressure,True,HA_prefs_Doud2016,-7227.21,LogLikelihood
HA_Li_divpressure_94,HA_Li_divpressure,Random,HA_prefs_Doud2016,2.0800400000000003,beta
HA_Li_divpressure_94,HA_Li_divpressure,Random,HA_prefs_Doud2016,4.1275,kappa
HA_Li_divpressure_94,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.724086,omega
HA_Li_divpressure_94,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.00624799,omega2
HA_Li_divpressure_94,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.403348,phiA
HA_Li_divpressure_94,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.17895,phiC
HA_Li_divpressure_94,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.218784,phiG
HA_Li_divpressure_94,HA_Li_divpressure,Random,HA_prefs_Doud2016,-7240.85,LogLikelihood
HA_Linderman_divpressure_89,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,2.07917,beta
HA_Linderman_divpressure_89,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,4.12315,kappa
HA_Linderman_divpressure_89,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.726133,omega
HA_Linderman_divpressure_89,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,-0.171954,omega2
HA_Linderman_divpressure_89,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.403329,phiA
HA_Linderman_divpressure_89,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.17895,phiC
HA_Linderman_divpressure_89,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.21879099999999999,phiG
HA_Linderman_divpressure_89,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,-7240.76,LogLikelihood
HA_Li_divpressure_93,HA_Li_divpressure,Random,HA_prefs_Doud2016,2.08065,beta
HA_Li_divpressure_93,HA_Li_divpressure,Random,HA_prefs_Doud2016,4.1315800000000005,kappa
HA_Li_divpressure_93,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.735654,omega
HA_Li_divpressure_93,HA_Li_divpressure,Random,HA_prefs_Doud2016,-0.127168,omega2
HA_Li_divpressure_93,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.403361,phiA
HA_Li_divpressure_93,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.178949,phiC
HA_Li_divpressure_93,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.218779,phiG
HA_Li_divpressure_93,HA_Li_divpressure,Random,HA_prefs_Doud2016,-7240.48,LogLikelihood
HA_Linderman_divpressure_55,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,2.0801,beta
HA_Linderman_divpressure_55,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,4.12702,kappa
HA_Linderman_divpressure_55,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.723909,omega
HA_Linderman_divpressure_55,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.044862400000000004,omega2
HA_Linderman_divpressure_55,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.40334899999999996,phiA
HA_Linderman_divpressure_55,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.178949,phiC
HA_Linderman_divpressure_55,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.218784,phiG
HA_Linderman_divpressure_55,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,-7240.84,LogLikelihood
HA_Li_divpressure_64,HA_Li_divpressure,Random,HA_prefs_Doud2016,2.07963,beta
HA_Li_divpressure_64,HA_Li_divpressure,Random,HA_prefs_Doud2016,4.12711,kappa
HA_Li_divpressure_64,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.726287,omega
HA_Li_divpressure_64,HA_Li_divpressure,Random,HA_prefs_Doud2016,-0.024509,omega2
HA_Li_divpressure_64,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.403339,phiA
HA_Li_divpressure_64,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.17895,phiC
HA_Li_divpressure_64,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.21878699999999998,phiG
HA_Li_divpressure_64,HA_Li_divpressure,Random,HA_prefs_Doud2016,-7240.84,LogLikelihood
HA_Linderman_divpressure_94,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,2.07983,beta
HA_Linderman_divpressure_94,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,4.12756,kappa
HA_Linderman_divpressure_94,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.7234010000000001,omega
HA_Linderman_divpressure_94,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.07222360000000001,omega2
HA_Linderman_divpressure_94,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.403343,phiA
HA_Linderman_divpressure_94,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.17895,phiC
HA_Linderman_divpressure_94,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.218786,phiG
HA_Linderman_divpressure_94,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,-7240.83,LogLikelihood
HA_Li_divpressure_71,HA_Li_divpressure,Random,HA_prefs_Doud2016,2.0773099999999998,beta
HA_Li_divpressure_71,HA_Li_divpressure,Random,HA_prefs_Doud2016,4.17649,kappa
HA_Li_divpressure_71,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.7770020000000001,omega
HA_Li_divpressure_71,HA_Li_divpressure,Random,HA_prefs_Doud2016,-0.6143649999999999,omega2
HA_Li_divpressure_71,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.403287,phiA
HA_Li_divpressure_71,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.178951,phiC
HA_Li_divpressure_71,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.218806,phiG
HA_Li_divpressure_71,HA_Li_divpressure,Random,HA_prefs_Doud2016,-7229.92,LogLikelihood
HA_Linderman_divpressure_52,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,2.07992,beta
HA_Linderman_divpressure_52,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,4.13512,kappa
HA_Linderman_divpressure_52,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.730144,omega
HA_Linderman_divpressure_52,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,-0.43791800000000003,omega2
HA_Linderman_divpressure_52,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.403345,phiA
HA_Linderman_divpressure_52,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.17895,phiC
HA_Linderman_divpressure_52,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.21878499999999998,phiG
HA_Linderman_divpressure_52,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,-7240.05,LogLikelihood
HA_Li_divpressure_74,HA_Li_divpressure,Random,HA_prefs_Doud2016,2.0804400000000003,beta
HA_Li_divpressure_74,HA_Li_divpressure,Random,HA_prefs_Doud2016,4.12798,kappa
HA_Li_divpressure_74,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.736388,omega
HA_Li_divpressure_74,HA_Li_divpressure,Random,HA_prefs_Doud2016,-0.124194,omega2
HA_Li_divpressure_74,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.403357,phiA
HA_Li_divpressure_74,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.178949,phiC
HA_Li_divpressure_74,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.218781,phiG
HA_Li_divpressure_74,HA_Li_divpressure,Random,HA_prefs_Doud2016,-7240.46,LogLikelihood
HA_Linderman_divpressure_95,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,2.0893200000000003,beta
HA_Linderman_divpressure_95,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,4.11022,kappa
HA_Linderman_divpressure_95,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.739166,omega
HA_Linderman_divpressure_95,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,-0.409304,omega2
HA_Linderman_divpressure_95,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.403553,phiA
HA_Linderman_divpressure_95,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.178945,phiC
HA_Linderman_divpressure_95,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.21870900000000001,phiG
HA_Linderman_divpressure_95,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,-7238.95,LogLikelihood
HA_Linderman_divpressure_44,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,2.0792200000000003,beta
HA_Linderman_divpressure_44,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,4.12558,kappa
HA_Linderman_divpressure_44,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.715783,omega
HA_Linderman_divpressure_44,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.431729,omega2
HA_Linderman_divpressure_44,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.40333,phiA
HA_Linderman_divpressure_44,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.17895,phiC
HA_Linderman_divpressure_44,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.21879099999999999,phiG
HA_Linderman_divpressure_44,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,-7239.92,LogLikelihood
HA_Li_divpressure_73,HA_Li_divpressure,Random,HA_prefs_Doud2016,2.07994,beta
HA_Li_divpressure_73,HA_Li_divpressure,Random,HA_prefs_Doud2016,4.12659,kappa
HA_Li_divpressure_73,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.728588,omega
HA_Li_divpressure_73,HA_Li_divpressure,Random,HA_prefs_Doud2016,-0.0494435,omega2
HA_Li_divpressure_73,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.403346,phiA
HA_Li_divpressure_73,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.17895,phiC
HA_Li_divpressure_73,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.21878499999999998,phiG
HA_Li_divpressure_73,HA_Li_divpressure,Random,HA_prefs_Doud2016,-7240.80,LogLikelihood
HA_Linderman_divpressure_53,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,2.08442,beta
HA_Linderman_divpressure_53,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,4.13066,kappa
HA_Linderman_divpressure_53,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.716457,omega
HA_Linderman_divpressure_53,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.8564129999999999,omega2
HA_Linderman_divpressure_53,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.403445,phiA
HA_Linderman_divpressure_53,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.178947,phiC
HA_Linderman_divpressure_53,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.21874899999999997,phiG
HA_Linderman_divpressure_53,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,-7239.21,LogLikelihood
HA_Li_divpressure_76,HA_Li_divpressure,Random,HA_prefs_Doud2016,2.07691,beta
HA_Li_divpressure_76,HA_Li_divpressure,Random,HA_prefs_Doud2016,4.12411,kappa
HA_Li_divpressure_76,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.733877,omega
HA_Li_divpressure_76,HA_Li_divpressure,Random,HA_prefs_Doud2016,-0.152279,omega2
HA_Li_divpressure_76,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.403278,phiA
HA_Li_divpressure_76,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.178951,phiC
HA_Li_divpressure_76,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.21881,phiG
HA_Li_divpressure_76,HA_Li_divpressure,Random,HA_prefs_Doud2016,-7240.44,LogLikelihood
HA_Linderman_divpressure_92,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,2.0796900000000003,beta
HA_Linderman_divpressure_92,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,4.1249,kappa
HA_Linderman_divpressure_92,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.7208140000000001,omega
HA_Linderman_divpressure_92,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.199977,omega2
HA_Linderman_divpressure_92,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.40334000000000003,phiA
HA_Linderman_divpressure_92,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.17895,phiC
HA_Linderman_divpressure_92,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.21878699999999998,phiG
HA_Linderman_divpressure_92,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,-7240.66,LogLikelihood
HA_Linderman_divpressure_58,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,2.07998,beta
HA_Linderman_divpressure_58,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,4.130730000000001,kappa
HA_Linderman_divpressure_58,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.722797,omega
HA_Linderman_divpressure_58,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.12278399999999999,omega2
HA_Linderman_divpressure_58,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.403346,phiA
HA_Linderman_divpressure_58,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.17895,phiC
HA_Linderman_divpressure_58,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.21878499999999998,phiG
HA_Linderman_divpressure_58,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,-7240.79,LogLikelihood
HA_IED_divpressure_97,HA_IED_divpressure,Random,HA_prefs_Doud2016,2.08073,beta
HA_IED_divpressure_97,HA_IED_divpressure,Random,HA_prefs_Doud2016,4.128,kappa
HA_IED_divpressure_97,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.720108,omega
HA_IED_divpressure_97,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.10563399999999999,omega2
HA_IED_divpressure_97,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.403363,phiA
HA_IED_divpressure_97,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.178949,phiC
HA_IED_divpressure_97,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.21877800000000003,phiG
HA_IED_divpressure_97,HA_IED_divpressure,Random,HA_prefs_Doud2016,-7240.72,LogLikelihood
HA_Linderman_divpressure_93,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,2.07931,beta
HA_Linderman_divpressure_93,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,4.11784,kappa
HA_Linderman_divpressure_93,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.714213,omega
HA_Linderman_divpressure_93,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.737017,omega2
HA_Linderman_divpressure_93,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.403332,phiA
HA_Linderman_divpressure_93,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.17895,phiC
HA_Linderman_divpressure_93,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.21879,phiG
HA_Linderman_divpressure_93,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,-7239.15,LogLikelihood
HA_Linderman_divpressure_59,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,2.07896,beta
HA_Linderman_divpressure_59,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,4.1275699999999995,kappa
HA_Linderman_divpressure_59,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.7281850000000001,omega
HA_Linderman_divpressure_59,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,-0.269303,omega2
HA_Linderman_divpressure_59,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.40332399999999996,phiA
HA_Linderman_divpressure_59,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.17895,phiC
HA_Linderman_divpressure_59,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.218793,phiG
HA_Linderman_divpressure_59,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,-7240.54,LogLikelihood
HA_Linderman_divpressure_56,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,2.08193,beta
HA_Linderman_divpressure_56,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,4.13202,kappa
HA_Linderman_divpressure_56,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.721431,omega
HA_Linderman_divpressure_56,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.406522,omega2
HA_Linderman_divpressure_56,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.40339,phiA
HA_Linderman_divpressure_56,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.178949,phiC
HA_Linderman_divpressure_56,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.21876900000000002,phiG
HA_Linderman_divpressure_56,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,-7240.50,LogLikelihood
HA_Linderman_divpressure_29,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,2.0794799999999998,beta
HA_Linderman_divpressure_29,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,4.12907,kappa
HA_Linderman_divpressure_29,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.727507,omega
HA_Linderman_divpressure_29,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,-0.14802,omega2
HA_Linderman_divpressure_29,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.403335,phiA
HA_Linderman_divpressure_29,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.17895,phiC
HA_Linderman_divpressure_29,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.21878899999999998,phiG
HA_Linderman_divpressure_29,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,-7240.72,LogLikelihood
HA_IED_divpressure_21,HA_IED_divpressure,Random,HA_prefs_Doud2016,2.0847,beta
HA_IED_divpressure_21,HA_IED_divpressure,Random,HA_prefs_Doud2016,4.13112,kappa
HA_IED_divpressure_21,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.696997,omega
HA_IED_divpressure_21,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.8065,omega2
HA_IED_divpressure_21,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.403451,phiA
HA_IED_divpressure_21,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.178947,phiC
HA_IED_divpressure_21,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.218746,phiG
HA_IED_divpressure_21,HA_IED_divpressure,Random,HA_prefs_Doud2016,-7235.94,LogLikelihood
HA_Li_divpressure_26,HA_Li_divpressure,Random,HA_prefs_Doud2016,2.08033,beta
HA_Li_divpressure_26,HA_Li_divpressure,Random,HA_prefs_Doud2016,4.12633,kappa
HA_Li_divpressure_26,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.738884,omega
HA_Li_divpressure_26,HA_Li_divpressure,Random,HA_prefs_Doud2016,-0.15779100000000001,omega2
HA_Li_divpressure_26,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.403354,phiA
HA_Li_divpressure_26,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.178949,phiC
HA_Li_divpressure_26,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.218782,phiG
HA_Li_divpressure_26,HA_Li_divpressure,Random,HA_prefs_Doud2016,-7240.24,LogLikelihood
HA_IED_divpressure_18,HA_IED_divpressure,Random,HA_prefs_Doud2016,2.07755,beta
HA_IED_divpressure_18,HA_IED_divpressure,Random,HA_prefs_Doud2016,4.1357800000000005,kappa
HA_IED_divpressure_18,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.6814020000000001,omega
HA_IED_divpressure_18,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.922366,omega2
HA_IED_divpressure_18,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.40329299999999996,phiA
HA_IED_divpressure_18,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.178951,phiC
HA_IED_divpressure_18,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.218804,phiG
HA_IED_divpressure_18,HA_IED_divpressure,Random,HA_prefs_Doud2016,-7232.61,LogLikelihood
HA_Caton_divpressure_57,HA_Caton_divpressure,Random,HA_prefs_Doud2016,2.0777799999999997,beta
HA_Caton_divpressure_57,HA_Caton_divpressure,Random,HA_prefs_Doud2016,4.12019,kappa
HA_Caton_divpressure_57,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.715388,omega
HA_Caton_divpressure_57,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.16761500000000001,omega2
HA_Caton_divpressure_57,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.403298,phiA
HA_Caton_divpressure_57,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.178951,phiC
HA_Caton_divpressure_57,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.21880300000000003,phiG
HA_Caton_divpressure_57,HA_Caton_divpressure,Random,HA_prefs_Doud2016,-7240.48,LogLikelihood
HA_IED_divpressure_73,HA_IED_divpressure,Random,HA_prefs_Doud2016,2.0813,beta
HA_IED_divpressure_73,HA_IED_divpressure,Random,HA_prefs_Doud2016,4.13005,kappa
HA_IED_divpressure_73,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.718249,omega
HA_IED_divpressure_73,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.1662,omega2
HA_IED_divpressure_73,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.403376,phiA
HA_IED_divpressure_73,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.178949,phiC
HA_IED_divpressure_73,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.21877399999999997,phiG
HA_IED_divpressure_73,HA_IED_divpressure,Random,HA_prefs_Doud2016,-7240.57,LogLikelihood
HA_IED_divpressure_31,HA_IED_divpressure,Random,HA_prefs_Doud2016,2.07953,beta
HA_IED_divpressure_31,HA_IED_divpressure,Random,HA_prefs_Doud2016,4.13126,kappa
HA_IED_divpressure_31,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.729693,omega
HA_IED_divpressure_31,HA_IED_divpressure,Random,HA_prefs_Doud2016,-0.0971823,omega2
HA_IED_divpressure_31,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.403337,phiA
HA_IED_divpressure_31,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.17895,phiC
HA_IED_divpressure_31,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.218788,phiG
HA_IED_divpressure_31,HA_IED_divpressure,Random,HA_prefs_Doud2016,-7240.72,LogLikelihood
HA_IED_divpressure_75,HA_IED_divpressure,Random,HA_prefs_Doud2016,2.08085,beta
HA_IED_divpressure_75,HA_IED_divpressure,Random,HA_prefs_Doud2016,4.13149,kappa
HA_IED_divpressure_75,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.716268,omega
HA_IED_divpressure_75,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.178637,omega2
HA_IED_divpressure_75,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.403366,phiA
HA_IED_divpressure_75,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.178949,phiC
HA_IED_divpressure_75,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.21877800000000003,phiG
HA_IED_divpressure_75,HA_IED_divpressure,Random,HA_prefs_Doud2016,-7240.47,LogLikelihood
HA_IED_divpressure_28,HA_IED_divpressure,Random,HA_prefs_Doud2016,2.08107,beta
HA_IED_divpressure_28,HA_IED_divpressure,Random,HA_prefs_Doud2016,4.12978,kappa
HA_IED_divpressure_28,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.72105,omega
HA_IED_divpressure_28,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.135348,omega2
HA_IED_divpressure_28,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.403371,phiA
HA_IED_divpressure_28,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.178949,phiC
HA_IED_divpressure_28,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.21877600000000003,phiG
HA_IED_divpressure_28,HA_IED_divpressure,Random,HA_prefs_Doud2016,-7240.72,LogLikelihood
HA_Linderman_divpressure_62,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,2.08245,beta
HA_Linderman_divpressure_62,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,4.13554,kappa
HA_Linderman_divpressure_62,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.7343350000000001,omega
HA_Linderman_divpressure_62,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,-0.439195,omega2
HA_Linderman_divpressure_62,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.403401,phiA
HA_Linderman_divpressure_62,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.178948,phiC
HA_Linderman_divpressure_62,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.21876500000000002,phiG
HA_Linderman_divpressure_62,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,-7239.47,LogLikelihood
HA_IED_divpressure_25,HA_IED_divpressure,Random,HA_prefs_Doud2016,2.0832,beta
HA_IED_divpressure_25,HA_IED_divpressure,Random,HA_prefs_Doud2016,4.13008,kappa
HA_IED_divpressure_25,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.7152149999999999,omega
HA_IED_divpressure_25,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.28294600000000003,omega2
HA_IED_divpressure_25,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.403418,phiA
HA_IED_divpressure_25,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.178948,phiC
HA_IED_divpressure_25,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.21875799999999998,phiG
HA_IED_divpressure_25,HA_IED_divpressure,Random,HA_prefs_Doud2016,-7240.17,LogLikelihood
